# die	292.62	292.62
# bins	64
# instances	18510	1499
ff	50	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.433,0.216,0.433,0.216,0.216,0.216,0.216,0.433,0.216,0.216,0.433,0.000,0.433,0.216,0.216,0.216,0.433,0.216,0.433,0.433,0.433,0.216,0.216,0.433,0.216,0.216,0.216,0.216,0.000,0.216,0.216,0.216,0.216,0.433,0.216,0.000,0.649,0.216,0.000,0.433,0.000,0.433,0.000,0.000,0.216,0.216
all	51	0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.089,0.522,0.420,0.394,0.509,0.382,0.305,0.636,0.598,0.484,0.611,0.305,0.509,0.305,0.445,0.369,0.305,0.305,0.636,0.394,0.140,0.852,0.267,0.216,0.598,0.471,0.484,0.509,0.305,0.484,0.305,0.305,0.356,0.547,0.420,0.420,0.394,0.522,0.305,0.611,0.305,0.611,0.484,0.356,0.407,0.394,0.254
ff	51	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.433,0.000,0.216,0.216,0.000,0.216,0.216,0.216,0.216,0.433,0.000,0.000,0.216,0.000,0.000,0.216,0.216,0.433,0.000,0.000,0.433,0.216,0.216,0.216,0.216,0.216,0.000,0.216,0.216,0.216,0.216,0.216,0.000,0.000,0.216,0.216,0.433,0.216,0.433,0.216,0.433,0.216,0.216,0.000,0.216,0.216
all	52	0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.089,0.305,0.216,0.305,0.394,0.458,0.407,0.305,0.382,0.356,0.305,0.496,0.713,0.522,0.229,0.331,0.509,0.522,0.305,0.242,0.509,0.305,0.433,0.522,0.738,0.445,0.394,0.344,0.433,0.522,0.445,0.471,0.344,0.471,0.420,0.407,0.522,0.573,0.356,0.420,0.356,0.611,0.356,0.471,0.433,0.293,0.471
ff	52	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.000,0.216,0.216,0.216,0.216,0.216,0.000,0.000,0.216,0.216,0.433,0.433,0.000,0.216,0.216,0.433,0.216,0.000,0.000,0.216,0.000,0.000,0.000,0.216,0.216,0.216,0.433,0.433,0.000,0.000,0.000,0.216,0.216,0.216,0.433,0.000,0.216,0.216,0.000,0.216,0.216,0.216,0.216,0.000,0.433
all	53	0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.305,0.305,0.394,0.611,0.394,0.484,0.522,0.382,0.394,0.713,0.305,0.649,0.305,0.293,0.611,0.305,0.445,0.305,0.865,0.662,0.522,0.522,0.407,0.445,0.674,0.496,0.394,0.331,0.344,0.356,0.611,0.331,0.433,0.267,0.509,0.471,0.216,0.471,0.394,0.509,0.509,0.394,0.611,0.522,0.382,0.496,0.318
ff	53	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.000,0.000,0.216,0.216,0.216,0.216,0.000,0.216,0.216,0.433,0.216,0.000,0.433,0.216,0.000,0.216,0.000,0.216,0.216,0.433,0.000,0.000,0.216,0.000,0.216,0.216,0.000,0.216,0.433,0.000,0.433,0.216,0.000,0.000,0.216,0.216,0.000,0.216,0.000,0.216,0.433,0.000,0.000,0.000,0.216
all	54	0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.725,0.522,0.394,0.522,0.305,0.573,0.560,0.522,0.852,0.394,0.547,0.789,0.725,0.611,0.344,0.585,0.547,0.573,0.547,0.484,0.560,0.738,0.611,0.522,0.420,0.636,0.662,0.814,0.611,0.305,0.305,0.674,0.852,0.700,0.598,0.649,0.305,0.611,0.394,0.484,0.522,0.611,0.344,0.305,0.662,0.267
ff	54	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.433,0.433,0.216,0.433,0.216,0.216,0.433,0.433,0.649,0.216,0.000,0.000,0.433,0.433,0.000,0.000,0.216,0.216,0.216,0.216,0.216,0.649,0.433,0.433,0.216,0.433,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.433,0.216,0.216,0.216,0.433,0.216,0.216,0.216,0.433,0.000,0.000,0.216,0.216
all	55	0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.305,0.305,0.445,0.598,0.445,0.369,0.293,0.433,0.254,0.293,0.738,0.178,0.611,0.509,0.344,0.305,0.394,0.394,0.305,0.254,0.700,0.611,0.394,0.318,0.611,0.356,0.636,0.445,0.687,0.534,0.305,0.789,0.484,0.394,0.305,0.407,0.318,0.522,0.611,0.318,0.394,0.407,0.522,0.305,0.394,0.433,0.254
ff	55	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.000,0.216,0.000,0.216,0.000,0.000,0.000,0.000,0.649,0.000,0.000,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.433,0.000,0.216,0.000,0.000,0.000,0.433,0.216,0.000,0.216,0.216,0.433,0.216,0.216,0.216,0.216,0.216,0.216,0.433,0.000,0.216,0.216,0.433,0.216,0.000,0.433,0.216
all	56	0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.305,0.305,0.267,0.458,0.471,0.394,0.445,0.522,0.369,0.649,0.305,0.280,0.980,0.204,0.394,0.522,0.484,0.522,0.611,0.229,0.763,0.534,0.305,0.394,0.356,0.394,0.089,0.560,0.331,0.369,0.394,0.522,0.369,0.305,0.331,0.331,0.522,0.458,0.216,0.623,0.713,0.356,0.394,0.560,0.445,0.229,0.293
ff	56	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.000,0.216,0.433,0.216,0.000,0.216,0.000,0.216,0.216,0.000,0.216,0.000,0.216,0.433,0.000,0.000,0.433,0.000,0.433,0.216,0.216,0.000,0.216,0.216,0.000,0.216,0.216,0.216,0.216,0.433,0.216,0.216,0.216,0.216,0.216,0.216,0.000,0.000,0.216,0.216,0.216,0.000,0.216,0.000,0.216
all	57	0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.394,0.356,0.522,0.394,0.305,0.611,0.305,0.433,0.420,0.394,0.522,0.394,0.305,0.394,0.394,0.522,0.305,0.305,0.611,0.305,0.484,0.089,0.344,0.522,0.369,0.394,0.611,0.305,0.394,0.484,0.318,0.445,0.394,0.585,0.356,0.254,0.394,0.445,0.356,0.420,0.394,0.522,0.305,0.293,0.433,0.254
ff	57	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.000,0.000,0.216,0.216,0.433,0.216,0.433,0.216,0.216,0.433,0.216,0.216,0.216,0.216,0.433,0.216,0.216,0.433,0.216,0.216,0.000,0.216,0.433,0.216,0.216,0.216,0.216,0.216,0.216,0.000,0.000,0.216,0.000,0.000,0.000,0.216,0.000,0.216,0.216,0.216,0.433,0.216,0.000,0.000,0.216
all	58	0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.305,0.522,0.738,0.458,0.751,0.547,0.573,0.484,0.267,0.394,0.598,0.700,0.356,0.484,0.382,0.420,0.585,0.611,0.356,0.713,0.598,0.903,0.522,0.725,0.674,0.687,0.649,0.611,0.394,0.420,0.573,0.547,0.522,0.738,0.687,0.636,0.573,0.789,0.394,0.636,0.471,0.267,0.929,0.458,0.496,0.484
ff	58	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.433,0.649,0.216,0.433,0.216,0.216,0.216,0.000,0.000,0.433,0.433,0.000,0.216,0.000,0.000,0.433,0.433,0.000,0.216,0.216,0.433,0.433,0.216,0.000,0.433,0.000,0.433,0.216,0.216,0.216,0.216,0.433,0.433,0.216,0.216,0.216,0.433,0.216,0.216,0.216,0.000,0.433,0.216,0.216,0.433
all	59	0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.611,0.725,0.305,0.496,0.916,0.407,0.484,0.713,0.191,0.458,0.445,0.700,0.674,0.573,0.382,0.293,0.573,0.369,0.407,0.344,0.382,0.458,0.000,0.509,0.433,0.394,0.331,0.560,0.356,0.687,0.356,0.700,0.305,0.356,0.229,0.420,0.522,0.305,0.305,0.560,0.445,0.573,0.344,0.318,0.344,0.254
ff	59	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.433,0.000,0.216,0.000,0.216,0.000,0.000,0.216,0.000,0.216,0.000,0.433,0.000,0.216,0.000,0.000,0.216,0.216,0.000,0.216,0.000,0.216,0.000,0.216,0.216,0.216,0.000,0.433,0.000,0.216,0.000,0.433,0.216,0.216,0.000,0.216,0.433,0.216,0.216,0.000,0.216,0.216,0.000,0.000,0.216,0.216
all	60	0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.509,0.344,0.445,0.547,0.369,0.191,0.471,0.700,0.331,0.522,0.178,0.242,0.674,0.254,0.305,0.458,0.509,0.293,0.522,0.254,0.598,0.394,0.814,0.216,0.420,0.458,0.420,0.420,0.484,0.305,0.305,0.420,0.369,0.433,0.356,0.318,0.305,0.331,0.229,0.394,0.522,0.204,0.394,0.458,0.038
ff	60	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.216,0.216,0.216,0.000,0.216,0.433,0.216,0.433,0.000,0.216,0.433,0.216,0.216,0.216,0.216,0.000,0.433,0.000,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.000,0.216,0.216,0.000,0.216,0.433,0.000,0.000,0.216,0.000
all	61	0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.394,0.573,0.267,0.611,0.305,0.344,0.433,0.420,0.509,0.038,0.573,0.560,0.484,0.471,0.433,0.674,0.674,0.433,0.560,0.318,0.687,0.522,0.560,0.700,0.165,0.509,0.522,0.267,0.356,0.458,0.420,0.445,0.344,0.369,0.522,0.484,0.649,0.254,0.484,0.394,0.547,0.573,0.394,0.216,0.038
ff	61	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.000,0.433,0.216,0.000,0.000,0.216,0.000,0.000,0.216,0.216,0.216,0.216,0.000,0.000,0.433,0.000,0.216,0.000,0.216,0.433,0.000,0.216,0.000,0.000,0.433,0.000,0.000,0.216,0.000,0.216,0.000,0.000,0.433,0.216,0.433,0.000,0.216,0.216,0.000,0.216,0.216,0.216,0.000
all	62	0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.662,0.382,0.216,0.305,0.509,0.573,0.458,0.891,0.305,0.827,0.763,0.305,0.789,0.776,0.394,0.484,0.891,0.738,0.496,0.407,0.611,0.560,0.573,0.687,0.623,0.738,0.484,0.585,0.700,0.623,0.305,1.094,0.649,0.611,0.814,0.509,0.763,0.725,0.305,0.649,0.738,0.585,0.000,0.051
ff	62	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.433,0.000,0.216,0.216,0.216,0.433,0.216,0.433,0.216,0.649,0.216,0.216,0.433,0.433,0.216,0.216,0.433,0.649,0.216,0.216,0.433,0.216,0.216,0.433,0.216,0.649,0.216,0.216,0.433,0.216,0.216,0.649,0.216,0.433,0.216,0.216,0.433,0.433,0.216,0.216,0.433,0.433,0.000,0.000
all	63	0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013
ff	63	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
